compound_id,dataset_role,source,source_record_id,casrn,name,raw_smiles,canonical_smiles,parent_smiles,standard_inchikey,connectivity_key,murcko_scaffold,label_raw,label_binary,label_category,label_candidate,label_confidence,endpoint,species,route,reference,rdkit_mol_ok,standardization_notes,formal_charge_before,formal_charge_after,uncharging_applied,residual_charge,tautomer_standardized,clear_positive_records,clear_negative_records,uncertain_records,nonclear_disagreement,external_overlap,label_evidence_json
EXTERNAL:DBIGHPPNXATHOF-UHFFFAOYSA-N,external,ccris,"[""8870:cstu:1"", ""8870:cstu:2"", ""8870:cstu:3"", ""8870:cstu:4""]",3458-22-8,3'3'-IMINOBIS-1-PROPANOL DIMETHANESULFONATE (ESTER) HYDROCHLORIDE,[Cl-].S(OCCC[NH2+]CCCOS(=O)(=O)C)(=O)(=O)C,CS(=O)(=O)OCCC[NH2+]CCCOS(C)(=O)=O.[Cl-],CS(=O)(=O)OCCCNCCCOS(C)(=O)=O,DBIGHPPNXATHOF-UHFFFAOYSA-N,DBIGHPPNXATHOF,,"[""EQUIVOCAL""]",,uncertain,,none,carcinogenicity,MOUSE|RAT,INTRAPERITONEAL,"[""[NCI/NTP CARCINOGENESIS TECHNICAL REPORT SERIES; NATIONAL CANCER INSTITUTE/NATIONAL TOXICOLOGY PROGRAM; U.S. DEPARTMENT OF HEALTH AND HUMAN SERVICES, TR-18 Y78]""]",True,已移除对离子,[1],0,True,False,False,0,0,4,False,True,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""EQUIVOCAL"", ""label_reason"": ""带限制性描述的结果"", ""source"": ""ccris"", ""source_record_id"": ""8870:cstu:1""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""EQUIVOCAL"", ""label_reason"": ""带限制性描述的结果"", ""source"": ""ccris"", ""source_record_id"": ""8870:cstu:2""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""EQUIVOCAL"", ""label_reason"": ""带限制性描述的结果"", ""source"": ""ccris"", ""source_record_id"": ""8870:cstu:3""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""EQUIVOCAL"", ""label_reason"": ""带限制性描述的结果"", ""source"": ""ccris"", ""source_record_id"": ""8870:cstu:4""}]"
EXTERNAL:FJDPATXIBIBRIM-UHFFFAOYSA-N,external,ccris,"[""9268:cstu:1"", ""9268:cstu:2""]",39515-40-7,CYPHENOTHRIN,O(C(=O)C1C(C)(C)C1C=C(C)C)C(c1cc(Oc2ccccc2)ccc1)C#N,CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,FJDPATXIBIBRIM-UHFFFAOYSA-N,FJDPATXIBIBRIM,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,"[""Negative (Study details not presented by DPR evaluator)""]",,uncertain,negative,medium,carcinogenicity,Mouse,Oral,"[""[CALIFORNIA ENVIRONMENTAL PROTECTION AGENCY DEPARTMENT OF PESTICIDE REGULATION; SUMMARY OF TOXICOLOGY DATA FOR CYPHENOTHRIN (MAY 1, 1995)]""]",True,,[0],0,False,False,False,0,0,2,False,False,"[{""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative (Study details not presented by DPR evaluator)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9268:cstu:1""}, {""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative (Study details not presented by DPR evaluator)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9268:cstu:2""}]"
EXTERNAL:GEHJBWKLJVFKPS-UHFFFAOYSA-N,external,ccris,"[""8228:cstu:1"", ""8228:cstu:2"", ""8228:cstu:3"", ""8228:cstu:4""]",5589-96-8,BROMOCHLOROACETIC ACID,BrC(Cl)C(O)=O,O=C(O)C(Cl)Br,O=C(O)C(Cl)Br,GEHJBWKLJVFKPS-UHFFFAOYSA-N,GEHJBWKLJVFKPS,,"[""Positive (some of the p values do not reach significance.) Authors describe as clear evidence."", ""Positive. Authors describe as clear evidence"", ""Positive. Authors describe as clear evidence.""]",,uncertain,positive,medium,carcinogenicity,Mouse|Rat,Oral,"[""[NCI/NTP CARCINOGENESIS TECHNICAL REPORT SERIES; NATIONAL CANCER INSTITUTE/NATIONAL TOXICOLOGY PROGRAM; U.S. DEPARTMENT OF HEALTH AND HUMAN SERVICES, TR-549 Y09]""]",True,,[0],0,False,False,False,0,0,4,False,False,"[{""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive. Authors describe as clear evidence."", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""8228:cstu:1""}, {""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive (some of the p values do not reach significance.) Authors describe as clear evidence."", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""8228:cstu:2""}, {""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive. Authors describe as clear evidence"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""8228:cstu:3""}, {""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive. Authors describe as clear evidence"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""8228:cstu:4""}]"
EXTERNAL:GYSSRZJIHXQEHQ-UHFFFAOYSA-N,external,ccris,"[""5217:cstu:1"", ""5217:cstu:2"", ""5217:cstu:3"", ""5217:cstu:4""]",5234-68-4,CARBOXIN,S1CCOC(C)=C1C(=O)Nc1ccccc1,CC1=C(C(=O)Nc2ccccc2)SCCO1,CC1=C(C(=O)Nc2ccccc2)SCCO1,GYSSRZJIHXQEHQ-UHFFFAOYSA-N,GYSSRZJIHXQEHQ,O=C(Nc1ccccc1)C1=COCCS1,"[""Negative (Purity 97.7%; Study details not given in source)"", ""Negative (Purity 97.7%; study details not given in source)"", ""Negative (Purity >99%; study details not given in source)"", ""Positive (Purity >99%; study details not given in source)""]",,uncertain,,none,carcinogenicity,Mouse|Rat,Oral,"[""[CALIFORNIA ENVIRONMENTAL PROTECTION AGENCY DEPARTMENT OF PESTICIDE REGULATION; SUMMARY OF TOXICOLOGY DATA FOR CARBOXIN (MAY 2, 1994)]""]",True,,[0],0,False,False,False,0,0,4,False,True,"[{""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative (Purity 97.7%; Study details not given in source)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""5217:cstu:1""}, {""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative (Purity 97.7%; study details not given in source)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""5217:cstu:2""}, {""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative (Purity >99%; study details not given in source)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""5217:cstu:3""}, {""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive (Purity >99%; study details not given in source)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""5217:cstu:4""}]"
EXTERNAL:IHZCVUBSTYOFSJ-UHFFFAOYSA-N,external,ccris,"[""2909:cstu:1"", ""2909:cstu:2""]",5405-53-8,"2,7-DINITROFLUORENE",[O-][N+](=O)c1cc2c(cc1)-c1c(cc([N+]([O-])=O)cc1)C2,O=[N+]([O-])c1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,O=[N+]([O-])c1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,IHZCVUBSTYOFSJ-UHFFFAOYSA-N,IHZCVUBSTYOFSJ,c1ccc2c(c1)Cc1ccccc1-2,"[""Negative. DNA adducts observed in mammary gland DNA collected 24 hr after last dosing."", ""Positive for malignant tumors only (p=0.02). DNA adducts observed in mammary gland DNA collected 24 hr after last dosing.""]",,uncertain,,none,carcinogenicity,Rat,Intraperitoneal|Oral,"[""[MALEJKA-GIGANTI,D PARKIN,DR DECKER,RW NIEHANS,GA BLISS,RL CHURCHWELL,MI AND BELAND,FA; TUMORIGENICITY AND GENOTOXICITY OF AN ENVIRONMENTAL POLLUTANT 2,7-DINITROFLUORENE AFTER SYSTEMIC ADMINISTRATION AT A LOW DOSE LEVEL TO FEMALE RATS; INTERNATIONAL JOURNAL OF CANCER 122(9):1958-65, 2008]""]",True,,[0],0,False,False,False,0,0,2,False,False,"[{""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative. DNA adducts observed in mammary gland DNA collected 24 hr after last dosing."", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""2909:cstu:1""}, {""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive for malignant tumors only (p=0.02). DNA adducts observed in mammary gland DNA collected 24 hr after last dosing."", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""2909:cstu:2""}]"
EXTERNAL:IRLWJILLXJGJTD-UHFFFAOYSA-N,external,ccris,"[""9258:cstu:1"", ""9258:cstu:2"", ""9258:cstu:3"", ""9258:cstu:4""]",331741-94-7,MURAGLITAZAR,O(CCc1nc(-c2ccccc2)oc1C)c1ccc(CN(CC(O)=O)C(Oc2ccc(OC)cc2)=O)cc1,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,IRLWJILLXJGJTD-UHFFFAOYSA-N,IRLWJILLXJGJTD,O=C(NCc1ccc(OCCc2coc(-c3ccccc3)n2)cc1)Oc1ccccc1,"[""Negative (Although statistical significance was not obtained, the authors considered the gallbladder adenomas to be related to the chemical, which is a peroxisome proliferator-activated receptor alpha/gamma agonist. Slight increases in hepatocellular carcinoma and malignant lymphoma were within historical limits and considered not treatment-related.)"", ""Negative (Slight increases in hemangiosarcoma (multiple organs) and mammary gland carcinoma were not considered treatment related.)"", ""Positive (Weak response)"", ""Positive, Muraglitazar reported to be a peroxisome proliferator-activated receptor alpha/gamma agonist.""]",,uncertain,,none,carcinogenicity,Mouse|Rat,Oral,"[""[TANNEHILL-GREGG,SH, SANDERSON,TP, MINNEMA,D, VOELKER,R, ULLAND,B, COHEN,SM, ARNOLD,LL, SCHILLING,BE, WAITES,CR AND DOMINICK,MA; RODENT CARCINOGENICITY PROFILE OF THE ANTIDIABETIC DUAL PPAR ALPHA AND GAMMA AGONIST MURAGLITAZAR; TOXICOL. SCI. 98(1):258-270, 2007]""]",True,,[0],0,False,False,False,0,0,4,False,False,"[{""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative (Although statistical significance was not obtained, the authors considered the gallbladder adenomas to be related to the chemical, which is a peroxisome proliferator-activated receptor alpha/gamma agonist. Slight increases in hepatocellular carcinoma and malignant lymphoma were within historical limits and considered not treatment-related.)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9258:cstu:1""}, {""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative (Slight increases in hemangiosarcoma (multiple organs) and mammary gland carcinoma were not considered treatment related.)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9258:cstu:2""}, {""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive, Muraglitazar reported to be a peroxisome proliferator-activated receptor alpha/gamma agonist."", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9258:cstu:3""}, {""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive (Weak response)"", ""label_reason"": ""带限制性描述的结果"", ""source"": ""ccris"", ""source_record_id"": ""9258:cstu:4""}]"
EXTERNAL:LPODMZZPCRGZOL-UHFFFAOYSA-N,external,ccris,"[""9250:cstu:1"", ""9250:cstu:2"", ""9250:cstu:3"", ""9250:cstu:4""]",1089-84-5,BROMOXYNIL PHENOL,[Na+].O(C(=O)C(=C(N[O-])c1ccccc1)C(OCC)=O)CC,CCOC(=O)C(C(=O)OCC)=C(N[O-])c1ccccc1.[Na+],CCOC(=O)C(C(=O)OCC)C(=NO)c1ccccc1,LPODMZZPCRGZOL-UHFFFAOYSA-N,LPODMZZPCRGZOL,c1ccccc1,"[""Negative: Purity 98.5%; Liver: Nonneoplastic liver lesions (eosinophilic cellular alteration and spongiosis hepatitis)"", ""Negative; Purity 97%"", ""Positive (statistically significant trend but not incidence); Purity 97%""]",,uncertain,,none,carcinogenicity,Mouse|Rat,Oral,"[""[CALIFORNIA ENVIRONMENTAL PROTECTION AGENCY DEPARTMENT OF PESTICIDE REGULATION; SUMMARY OF TOXICOLOGY DATA FOR BROMOXYNIL OCTANOATE, BROMOXYNIL (AUGUST 11, 2005)]""]",True,已移除对离子;已执行互变异构体规范化,[-1],0,True,False,True,0,0,4,False,False,"[{""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative; Purity 97%"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9250:cstu:1""}, {""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive (statistically significant trend but not incidence); Purity 97%"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9250:cstu:2""}, {""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative: Purity 98.5%; Liver: Nonneoplastic liver lesions (eosinophilic cellular alteration and spongiosis hepatitis)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9250:cstu:3""}, {""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative: Purity 98.5%; Liver: Nonneoplastic liver lesions (eosinophilic cellular alteration and spongiosis hepatitis)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9250:cstu:4""}]"
EXTERNAL:NDSBDLSWTGLNQA-UHFFFAOYSA-N,external,ccris,"[""2673:cstu:1"", ""2673:cstu:2"", ""2673:cstu:3"", ""2673:cstu:4""]",3252-43-5,DIBROMOACETONITRILE,BrC(Br)C#N,N#CC(Br)Br,N#CC(Br)Br,NDSBDLSWTGLNQA-UHFFFAOYSA-N,NDSBDLSWTGLNQA,,"[""Positive (NTP describes as Clear Evidence)"", ""Positive (NTP describes as Some Evidence)""]",,uncertain,positive,medium,carcinogenicity,Mouse|Rat,Oral,"[""[NCI/NTP CARCINOGENESIS TECHNICAL REPORT SERIES; NATIONAL CANCER INSTITUTE/NATIONAL TOXICOLOGY PROGRAM; U.S. DEPARTMENT OF HEALTH AND HUMAN SERVICES, TR-544 Y10]""]",True,,[0],0,False,False,False,0,0,4,False,False,"[{""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive (NTP describes as Some Evidence)"", ""label_reason"": ""带限制性描述的结果"", ""source"": ""ccris"", ""source_record_id"": ""2673:cstu:1""}, {""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive (NTP describes as Clear Evidence)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""2673:cstu:2""}, {""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive (NTP describes as Clear Evidence)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""2673:cstu:3""}, {""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive (NTP describes as Clear Evidence)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""2673:cstu:4""}]"
EXTERNAL:NHOWDZOIZKMVAI-UHFFFAOYSA-N,external,ccris,"[""9525:cstu:1"", ""9525:cstu:2""]",60168-88-9,FENARIMOL,Clc1c(C(O)(c2ccc(Cl)cc2)c2cncnc2)cccc1,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,NHOWDZOIZKMVAI-UHFFFAOYSA-N,NHOWDZOIZKMVAI,c1ccc(C(c2ccccc2)c2cncnc2)cc1,"[""Negative (nonstatistical increase in hepatocellular adenomas)""]",,uncertain,negative,medium,carcinogenicity,Rat,Oral,"[""[CALIFORNIA ENVIRONMENTAL PROTECTION AGENCY DEPARTMENT OF PESTICIDE REGULATION; SUMMARY OF TOXICOLOGY DATA FOR FENARIMOL (September 9, 1993)]""]",True,,[0],0,False,False,False,0,0,2,False,False,"[{""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative (nonstatistical increase in hepatocellular adenomas)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9525:cstu:1""}, {""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative (nonstatistical increase in hepatocellular adenomas)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9525:cstu:2""}]"
EXTERNAL:NIXXQNOQHKNPEJ-UHFFFAOYSA-N,external,ccris,"[""9240:cstu:1"", ""9240:cstu:2"", ""9240:cstu:3"", ""9240:cstu:4""]",150114-71-9,AMINOPYRALID,Clc1c(N)cc(Cl)nc1C(O)=O,Nc1cc(Cl)nc(C(=O)O)c1Cl,Nc1cc(Cl)nc(C(=O)O)c1Cl,NIXXQNOQHKNPEJ-UHFFFAOYSA-N,NIXXQNOQHKNPEJ,c1ccncc1,"[""Negative; Purity was 94.5%""]",,uncertain,negative,medium,carcinogenicity,Mouse|Rat,Oral,"[""[U.S. ENVIRONMENTAL PROTECTION AGENCY; AMINOPYRALID: AGGREGATE HUMAN HEALTH RISK ASSESSMENT FOR THE PROPOSED USES ON WHEAT, GRASSES, NON-CROPLAND AREAS, AND NATURAL AREAS. (JULY 12, 2005)]""]",True,,[0],0,False,False,False,0,0,4,False,False,"[{""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative; Purity was 94.5%"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9240:cstu:1""}, {""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative; Purity was 94.5%"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9240:cstu:2""}, {""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative; Purity was 94.5%"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9240:cstu:3""}, {""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative; Purity was 94.5%"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9240:cstu:4""}]"
EXTERNAL:NPOJQCVWMSKXDN-UHFFFAOYSA-N,external,ccris,"[""9261:cstu:1"", ""9261:cstu:2"", ""9261:cstu:3"", ""9261:cstu:4""]",1861-32-1,CHLORTHAL-DIMETHYL,Clc1c(C(OC)=O)c(Cl)c(Cl)c(C(OC)=O)c1Cl,COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,NPOJQCVWMSKXDN-UHFFFAOYSA-N,NPOJQCVWMSKXDN,c1ccccc1,"[""Negative (Study details not given in source; purity 96.7%)"", ""Positive  (Study details not given in source; purity 96.7%)"", ""Positive (Evaluated as adverse effect by CA DPR; study details not given in source; purity 97.7%"", ""Positive (as evaluated by CA DPR; study details not given in source; purity 97.7%""]",,uncertain,,none,carcinogenicity,Mouse|Rat,Oral,"[""[CALIFORNIA ENVIRONMENTAL PROTECTION AGENCY DEPARTMENT OF PESTICIDE REGULATION; SUMMARY OF TOXICOLOGY DATA FOR CHLORTHAL-DIMETHYL (DCPA) (APRIL 26, 1994)]""]",True,,[0],0,False,False,False,0,0,4,False,True,"[{""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive (Evaluated as adverse effect by CA DPR; study details not given in source; purity 97.7%"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9261:cstu:1""}, {""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive (as evaluated by CA DPR; study details not given in source; purity 97.7%"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9261:cstu:2""}, {""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative (Study details not given in source; purity 96.7%)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9261:cstu:3""}, {""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive  (Study details not given in source; purity 96.7%)"", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9261:cstu:4""}]"
EXTERNAL:NTIZESTWPVYFNL-UHFFFAOYSA-N,external,ccris,"[""2052:cstu:1"", ""2052:cstu:2"", ""2052:cstu:3"", ""2052:cstu:4""]",108-10-1,METHYL ISOBUTYL KETONE,O=C(CC(C)C)C,CC(=O)CC(C)C,CC(=O)CC(C)C,NTIZESTWPVYFNL-UHFFFAOYSA-N,NTIZESTWPVYFNL,,"[""Equivocal"", ""Positive (NTP describes as Some Evidence)""]",,uncertain,positive,medium,carcinogenicity,Mouse|Rat,Inhalation,"[""[NCI/NTP CARCINOGENESIS TECHNICAL REPORT SERIES; NATIONAL CANCER INSTITUTE/NATIONAL TOXICOLOGY PROGRAM; U.S. DEPARTMENT OF HEALTH AND HUMAN SERVICES, TR-538 Y07]""]",True,,[0],0,False,False,False,0,0,4,False,True,"[{""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive (NTP describes as Some Evidence)"", ""label_reason"": ""带限制性描述的结果"", ""source"": ""ccris"", ""source_record_id"": ""2052:cstu:1""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""Equivocal"", ""label_reason"": ""带限制性描述的结果"", ""source"": ""ccris"", ""source_record_id"": ""2052:cstu:2""}, {""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Positive (NTP describes as Some Evidence)"", ""label_reason"": ""带限制性描述的结果"", ""source"": ""ccris"", ""source_record_id"": ""2052:cstu:3""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""Equivocal"", ""label_reason"": ""带限制性描述的结果"", ""source"": ""ccris"", ""source_record_id"": ""2052:cstu:4""}]"
EXTERNAL:NYPJDWWKZLNGGM-RPWUZVMVSA-N,external,ccris,"[""9516:cstu:1"", ""9516:cstu:2""]",66230-04-4,ESFENVALERATE,Clc1ccc([C@H](C(C)C)C(O[C@@H](c2cc(Oc3ccccc3)ccc2)C#N)=O)cc1,CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,NYPJDWWKZLNGGM-RPWUZVMVSA-N,NYPJDWWKZLNGGM,O=C(Cc1ccccc1)OCc1cccc(Oc2ccccc2)c1,"[""Negative. A 350 ppm group was terminated at study day 58 due to self-trauma and infection which also caused decreased survival rates in the 150 ppm group.""]",,uncertain,negative,medium,carcinogenicity,Mouse,Oral,"[""[CALIFORNIA ENVIRONMENTAL PROTECTION AGENCY DEPARTMENT OF PESTICIDE REGULATION; SUMMARY OF TOXICOLOGY DATA FOR  FENVALERATE AND ESFENVALERATE (February 21, 2001)]""]",True,,[0],0,False,False,False,0,0,2,False,True,"[{""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative. A 350 ppm group was terminated at study day 58 due to self-trauma and infection which also caused decreased survival rates in the 150 ppm group."", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9516:cstu:1""}, {""label_candidate"": ""negative"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Negative. A 350 ppm group was terminated at study day 58 due to self-trauma and infection which also caused decreased survival rates in the 150 ppm group."", ""label_reason"": ""未纳入严格白名单的带方向结果"", ""source"": ""ccris"", ""source_record_id"": ""9516:cstu:2""}]"
