query_compound_id,query_split,nearest_compound_id,nearest_split,similarity,query_label,nearest_label,label_relation
CMP:DQZNLOXENNXVAD-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:OECTYKWYRCHAKR-UHFFFAOYSA-N,train,0.30555555555555558,1,0,opposite
CMP:DSVUBXQDJGJGIC-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LGRFSURHDFAFJT-UHFFFAOYSA-N,train,0.28947368421052633,0,0,same
CMP:DTJMFZHAJPQACD-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:AVESHLVLHJKUKQ-UHFFFAOYSA-N,train,0.54545454545454541,1,1,same
CMP:DTZMSDADRKLCQE-RFMXWLSYSA-N,external_tautomer_sensitivity,CMP:AGRCPNMCOXLKFO-BDVNFPICSA-N,train,0.4576271186440678,1,1,same
CMP:DUFVKSUJRWYZQP-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:WSORODGWGUUOBO-UHFFFAOYSA-N,train,0.19642857142857142,0,0,same
CMP:DUJHQVAFEIWFOY-NVXWUHKLSA-N,external_tautomer_sensitivity,CMP:MCJGNVYPOGVAJF-UHFFFAOYSA-N,train,0.21739130434782608,1,0,opposite
CMP:DWCLXOREGBLXTD-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:NYTOUQBROMCLBJ-UHFFFAOYSA-N,train,0.46666666666666667,0,1,opposite
CMP:DXPPIEDUBFUSEZ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:HBGGXOJOCNVPFY-UHFFFAOYSA-N,train,0.5,0,1,opposite
CMP:DZBUGLKDJFMEHC-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.34782608695652173,0,1,opposite
CMP:FABPRXSRWADJSP-MEDUHNTESA-N,external_tautomer_sensitivity,CMP:IFXSWTIWFGIXQO-AOOOYVTPSA-N,train,0.20481927710843373,0,1,opposite
CMP:FBDMBZUBJMTFFS-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.5,0,1,opposite
CMP:FCHUPHLUKSIOHS-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:YGJHZCLPZAZIHH-UHFFFAOYSA-N,train,0.3611111111111111,1,1,same
CMP:FCQJEPASRCXVCB-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:KEYWXKLGZZGHMT-UHFFFAOYSA-N,train,0.375,0,0,same
CMP:FFSXTYIBUNXZMF-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LYVDQJOFFUOJJT-UHFFFAOYSA-N,train,0.59999999999999998,1,1,same
CMP:FGDKXSJXYFAHHH-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:CUARLQDWYSRQDF-UHFFFAOYSA-N,train,0.47499999999999998,1,1,same
CMP:FGIAIVMJOQGFOI-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:WBNQDOYYEUMPFS-UHFFFAOYSA-N,train,0.5714285714285714,0,1,opposite
CMP:FHNINJWBTRXEBC-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:SRPCPRSDICCCRQ-UHFFFAOYSA-N,train,0.53658536585365857,0,0,same
CMP:FJQLVOHCPDYIFE-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.33333333333333331,1,1,same
CMP:FLLRQABPKFCXSO-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:MRBKEAMVRSLQPH-UHFFFAOYSA-N,train,0.5161290322580645,0,1,opposite
CMP:FOUWCSDKDDHKQP-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:WHNWPMSKXPGLAX-UHFFFAOYSA-N,train,0.16363636363636364,0,1,opposite
CMP:FQPSGWSUVKBHSU-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:VVQNEPGJFQJSBK-UHFFFAOYSA-N,train,0.42105263157894735,1,0,opposite
CMP:FWFOOWHDKQMDKI-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.55555555555555558,1,1,same
CMP:FYHCYBZRXZCUPO-CMDGGOBGSA-N,external_tautomer_sensitivity,CMP:KJPRLNWUNMBNBZ-QPJJXVBHSA-N,train,0.33333333333333331,1,0,opposite
CMP:FZBOFNLBBMIJMT-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.62857142857142856,1,1,same
CMP:FZLYSKBNPHIISI-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:UJOBWOGCFQCDNV-UHFFFAOYSA-N,train,0.44,1,1,same
CMP:GBROPGWFBFCKAG-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.66666666666666663,1,1,same
CMP:GBRQITRRSMLICN-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:RJKGJBPXVHTNJL-UHFFFAOYSA-N,train,0.44117647058823528,0,0,same
CMP:GCTODDXZZNSHQO-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.2978723404255319,1,1,same
CMP:GGXRZUFEHAUOEV-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.375,1,1,same
CMP:GJNGMQYHOZFQNX-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.43243243243243246,0,1,opposite
CMP:GJUABKCEXOMRPQ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:SRPCPRSDICCCRQ-UHFFFAOYSA-N,train,0.47999999999999998,1,0,opposite
CMP:GNBHRKFJIUUOQI-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LGRFSURHDFAFJT-UHFFFAOYSA-N,train,0.30555555555555558,0,0,same
CMP:GOFRPYBDTSWZBB-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:SRSYSQPJIQFKKN-UHFFFAOYSA-N,train,0.73076923076923073,1,1,same
CMP:GOHBXWHNJHENRX-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.53846153846153844,1,1,same
CMP:GOXQRTZXKQZDDN-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:JIGUQPWFLRLWPJ-UHFFFAOYSA-N,train,0.46875,0,0,same
CMP:GPHSJPVUEZFIDE-YVPLJZHISA-N,external_tautomer_sensitivity,CMP:UEDUENGHJMELGK-HYDKPPNVSA-N,train,0.28421052631578947,1,0,opposite
CMP:GPMYDZBSYQUDJZ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:GGLIEWRLXDLBBF-UHFFFAOYSA-N,train,0.45945945945945948,1,1,same
CMP:GPNYZBKIGXGYNU-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:KGRVJHAUYBGFFP-UHFFFAOYSA-N,train,0.61290322580645162,0,0,same
CMP:GPXLRLUVLMHHIK-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:VXPLXMJHHKHSOA-UHFFFAOYSA-N,train,0.375,0,0,same
CMP:GQEAXOLSWXBKCS-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.27659574468085107,1,1,same
CMP:GRNATAWQTZDBFV-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:RJKGJBPXVHTNJL-UHFFFAOYSA-N,train,0.77777777777777779,0,0,same
CMP:GRNOROTVWGAYBY-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:CZIHNRWJTSTCEX-UHFFFAOYSA-N,train,0.40740740740740738,1,1,same
CMP:GRWFFFOEIHGUBG-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:UEKQGZQLUMSLNW-UHFFFAOYSA-N,train,0.21311475409836064,1,0,opposite
CMP:GSTWSMBPFZRZGT-DYESRHJHSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.29268292682926828,0,1,opposite
CMP:GSTWSMBPFZRZGT-UWJYYQICSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.29268292682926828,1,1,same
CMP:GTDVLOQPWWYRHL-WCIQWLHISA-N,external_tautomer_sensitivity,CMP:ARSRBNBHOADGJU-UHFFFAOYSA-N,train,0.31111111111111112,1,1,same
CMP:GUXACCKTQWVTLG-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.83999999999999997,1,1,same
CMP:GWFOVSGRNGAGDL-FSDSQADBSA-N,external_tautomer_sensitivity,CMP:SCVJRXQHFJXZFZ-KVQBGUIXSA-N,train,0.44262295081967212,1,1,same
CMP:GYEJGVYFCBTODU-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.48648648648648651,1,1,same
CMP:GZJQUDFZBUOPPM-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:IISBACLAFKSPIT-UHFFFAOYSA-N,train,0.23076923076923078,1,0,opposite
CMP:HBHZKFOUIUMKHV-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ZLFVRXUOSPRRKQ-UHFFFAOYSA-N,train,0.76595744680851063,0,0,same
CMP:HBMJWWWQQXIZIP-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:MLUCVPSAIODCQM-NSCUHMNNSA-N,train,0.076923076923076927,1,1,same
CMP:HCAUQPZEWLULFJ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.46153846153846156,0,1,opposite
CMP:HCWZEPKLWVAEOV-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:HFZWRUODUSTPEG-UHFFFAOYSA-N,train,0.45454545454545453,0,0,same
CMP:HIGQPQRQIQDZMP-DHZHZOJOSA-N,external_tautomer_sensitivity,CMP:WTEVQBCEXWBHNA-UHFFFAOYSA-N,train,0.38235294117647056,0,0,same
CMP:HIMXGTXNXJYFGB-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:YAMHXTCMCPHKLN-UHFFFAOYSA-N,train,0.27777777777777779,1,0,opposite
CMP:HITOXZPZGPXYHY-UJURSFKZSA-N,external_tautomer_sensitivity,CMP:AWMVMTVKBNGEAK-UHFFFAOYSA-N,train,0.21212121212121213,0,1,opposite
CMP:HJKVPZJVBHWFCQ-BDXSIMOUSA-N,external_tautomer_sensitivity,CMP:BFPYWIDHMRZLRN-SLHNCBLASA-N,train,0.48214285714285715,0,1,opposite
CMP:HJMPSKKJHVWPBK-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:SJLBIPLIGYWGJV-UHFFFAOYSA-N,train,0.53846153846153844,1,1,same
CMP:HLVFKOKELQSXIQ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:RDHPKYGYEGBMSE-UHFFFAOYSA-N,train,0.36363636363636365,1,1,same
CMP:HMPMUMHAXRUBCH-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LSWOCDLIYSKTRX-UHFFFAOYSA-N,train,0.51428571428571423,1,1,same
CMP:HQCPTPHSOWKOST-DYKIIFRCSA-N,external_tautomer_sensitivity,CMP:SRSPQXBFDCGXIZ-JTQLQIEISA-N,train,0.30303030303030304,1,0,opposite
CMP:HSGLBAJOUBFGPZ-JKSUJKDBSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.58974358974358976,0,1,opposite
CMP:HSQVHYANHDSFFI-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:WECDUOXQLAIPQW-UHFFFAOYSA-N,train,0.41935483870967744,1,1,same
CMP:HTONBVMIWCUMIV-WIYYLYMNSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.29999999999999999,1,1,same
CMP:HUIUEHNRLHPDBT-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.4375,1,1,same
CMP:HUWUGZREAZTGIP-NWDGAFQWSA-N,external_tautomer_sensitivity,CMP:HFZWRUODUSTPEG-UHFFFAOYSA-N,train,0.26315789473684209,0,0,same
CMP:HWMXXSVWKYRIKG-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:SVLDILRDQOVJED-UHFFFAOYSA-N,train,0.3888888888888889,0,1,opposite
CMP:HXKYTMPZBUIVHR-WMLDXEAASA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.33333333333333331,1,1,same
CMP:HXLGNIDDAWRMEC-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:MNIGYIKCFSPQRJ-UHFFFAOYSA-N,train,0.41935483870967744,1,1,same
CMP:HYNWUPUJMIJKMW-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:RJKGJBPXVHTNJL-UHFFFAOYSA-N,train,0.48484848484848486,0,0,same
CMP:HZDLDFBKYBGNHG-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:WDAHFRFQQRIZTK-UHFFFAOYSA-N,train,0.5,1,1,same
CMP:ICKISBPYFVBVQG-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.69696969696969702,0,1,opposite
CMP:IDPUKCWIGUEADI-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:GHASVSINZRGABV-UHFFFAOYSA-N,train,0.39393939393939392,1,0,opposite
CMP:IGZCTOXRRSVQKH-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ARSRBNBHOADGJU-UHFFFAOYSA-N,train,0.35714285714285715,1,1,same
CMP:IHGPEUQKUIKKIR-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:CCTMZRHJDTTZRF-UHFFFAOYSA-N,train,1,1,1,same
CMP:IHSMGJQJILYALZ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:WOEOEFXOZUBXMR-UHFFFAOYSA-N,train,0.55172413793103448,1,1,same
CMP:IIDMFFRDEFHWCJ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:OGRXKBUCZFFSTL-UHFFFAOYSA-N,train,0.55319148936170215,0,1,opposite
CMP:IJVRPNIWWODHHA-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:GYCMBHHDWRMZGG-UHFFFAOYSA-N,train,0.36842105263157893,1,0,opposite
CMP:IKHKJYWPWWBSFZ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:VVJKKKDJADMKNM-UHFFFAOYSA-N,train,0.68571428571428572,1,0,opposite
CMP:IMZOHRNGPZTCSG-VMYYHUPOSA-N,external_tautomer_sensitivity,CMP:WZXZCWIUJRKDJF-ROVUYSIBSA-N,train,0.53030303030303028,1,1,same
CMP:IQUAIARLKRYQOY-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:CAUBWLYZCDDYEF-UHFFFAOYSA-N,train,0.4642857142857143,1,1,same
CMP:IQVHSWJRWVEDQP-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.5,1,1,same
CMP:IRECWLYBCAZIJM-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:UQMRAFJOBWOFNS-UHFFFAOYSA-N,train,0.47457627118644069,0,0,same
CMP:ITBDKUCVKYSWMF-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:CCTMZRHJDTTZRF-UHFFFAOYSA-N,train,0.63636363636363635,1,1,same
CMP:IUCJMVBFZDHPDX-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:IOEPXYJOHIZYGQ-UHFFFAOYSA-N,train,0.15555555555555556,1,0,opposite
CMP:IUTPYMGCWINGEY-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:QUWSDLYBOVGOCW-UHFFFAOYSA-N,train,0.28125,1,0,opposite
CMP:IVVWBIJMWBNKFV-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:MPKIJEUTPZPJFP-UHFFFAOYSA-N,train,0.51851851851851849,1,1,same
CMP:IWWKIOTVAJOMJT-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ZKXDGKXYMTYWTB-UHFFFAOYSA-N,train,0.26470588235294118,0,1,opposite
CMP:IWZAMXSNVROOQA-BZYRXIQBSA-N,external_tautomer_sensitivity,CMP:SMEROWZSTRWXGI-HVATVPOCSA-N,train,0.27058823529411763,1,0,opposite
CMP:IZMJMCDDWKSTTK-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LGRFSURHDFAFJT-UHFFFAOYSA-N,train,0.28125,1,0,opposite
CMP:JDPAVWAQGBGGHD-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.36666666666666664,1,1,same
CMP:JEGZRTMZYUDVBF-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.56000000000000005,0,1,opposite
CMP:JEHJDOIFMGNIQI-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.36585365853658536,1,1,same
CMP:JGXYZXHJZJYHPW-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:VETPHHXZEJAYOB-UHFFFAOYSA-N,train,0.625,1,0,opposite
CMP:JKEPYBGLADXTOC-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:WTTJVINHCBCLGX-NQLNTKRDSA-N,train,0.29310344827586204,1,0,opposite
CMP:JKZWMSHRWLYMOD-ARQDHWQXSA-N,external_tautomer_sensitivity,CMP:WHGYBXFWUBPSRW-FOUAGVGXSA-N,train,0.1875,1,0,opposite
CMP:JKZWMSHRWLYMOD-AZGQCCRYSA-N,external_tautomer_sensitivity,CMP:WHGYBXFWUBPSRW-FOUAGVGXSA-N,train,0.1875,1,0,opposite
CMP:JKZWMSHRWLYMOD-SLPGGIOYSA-N,external_tautomer_sensitivity,CMP:WHGYBXFWUBPSRW-FOUAGVGXSA-N,train,0.22580645161290322,0,0,same
CMP:JLKIGFTWXXRPMT-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:NHUHCSRWZMLRLA-UHFFFAOYSA-N,train,0.58536585365853655,1,0,opposite
CMP:JNCSIWAONQTVCF-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.53846153846153844,1,1,same
CMP:JNTHRSHGARDABO-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.44444444444444442,1,1,same
CMP:JQIYNMYZKRGDFK-RUFWAXPRSA-N,external_tautomer_sensitivity,CMP:IMSSROKUHAOUJS-MJCUULBUSA-N,train,0.42857142857142855,1,0,opposite
CMP:JVJFIQYAHPMBBX-FNORWQNLSA-N,external_tautomer_sensitivity,CMP:WWBBEXJQOOTEIL-GDVMHIJESA-N,train,0.32653061224489793,0,0,same
CMP:JVQJUHZAZCBYPP-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:RJIPASZIRLEOEO-UHFFFAOYSA-N,train,0.72727272727272729,1,1,same
CMP:JVSXUSUQUAEODC-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:NBZBKCUXIYYUSX-UHFFFAOYSA-N,train,0.25925925925925924,1,0,opposite
CMP:JVXFZROBHPZUCW-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:SVLDILRDQOVJED-UHFFFAOYSA-N,train,0.69230769230769229,0,1,opposite
CMP:JWUCHKBSVLQQCO-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:RFHAOTPXVQNOHP-UHFFFAOYSA-N,train,0.54166666666666663,0,0,same
CMP:JXUKBNICSRJFAP-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LSWYGACWGAICNM-UHFFFAOYSA-N,train,0.35135135135135137,0,0,same
CMP:JYNBEDVXQNFTOX-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:YYYARFHFWYKNLF-UHFFFAOYSA-N,train,0.50847457627118642,0,1,opposite
CMP:JZGUQAMYFQKVSO-ZHACJKMWSA-N,external_tautomer_sensitivity,CMP:LLROQAGEAVDYFP-MDZDMXLPSA-N,train,0.59999999999999998,0,1,opposite
CMP:JZODKRWQWUWGCD-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:HXIQYSLFEXIOAV-UHFFFAOYSA-N,train,0.56000000000000005,1,0,opposite
CMP:JZVIGHIXBBLOEB-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:SJLBIPLIGYWGJV-UHFFFAOYSA-N,train,0.75,1,1,same
CMP:KAXILSKFDQXZPP-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:WBNQDOYYEUMPFS-UHFFFAOYSA-N,train,0.40909090909090912,1,1,same
CMP:KAZRCBVXUOCTIO-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:HUMNYLRZRPPJDN-UHFFFAOYSA-N,train,0.2413793103448276,1,0,opposite
CMP:KFDVPJUYSDEJTH-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:JLBJTVDPSNHSKJ-UHFFFAOYSA-N,train,0.45454545454545453,0,0,same
CMP:KGHMWBNEMFNJFZ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.56000000000000005,1,1,same
CMP:KGIGUEBEKRSTEW-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:WJDNMDMNPIKDCP-UHFFFAOYSA-N,train,0.30303030303030304,0,1,opposite
CMP:KHNYNFUTFKJLDD-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.37931034482758619,1,1,same
CMP:KIVUHCNVDWYUNP-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.52000000000000002,0,1,opposite
CMP:KJDGFQJCHFJTRH-AUVIEDASSA-N,external_tautomer_sensitivity,CMP:BFPYWIDHMRZLRN-SLHNCBLASA-N,train,0.54385964912280704,1,1,same
CMP:KLIHYVJAYWCEDM-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.83333333333333337,1,1,same
CMP:KLLCUFCZOSHJRP-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:CCTMZRHJDTTZRF-UHFFFAOYSA-N,train,1,1,1,same
CMP:KMTRUDSVKNLOMY-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:VEZXCJBBBCKRPI-UHFFFAOYSA-N,train,0.46666666666666667,0,1,opposite
CMP:KPWDGTGXUYRARH-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:CHUGKEQJSLOLHL-UHFFFAOYSA-N,train,0.3125,0,1,opposite
CMP:KTNUVDBUEAQUON-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.75862068965517238,1,1,same
CMP:KUIZRZFISMTDJY-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.80000000000000004,0,1,opposite
CMP:KUPPTVMXHSEPLE-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:WTTJVINHCBCLGX-NQLNTKRDSA-N,train,0.32000000000000001,1,0,opposite
CMP:KWKXNDCHNDYVRT-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:KUXGUCNZFCVULO-UHFFFAOYSA-N,train,0.48484848484848486,1,0,opposite
CMP:KWLVWJPJKJMCSH-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:WHOKDONDRZNCBC-UHFFFAOYSA-N,train,0.26470588235294118,0,0,same
CMP:LCDJFVGAKJGCGB-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:RLBIQVVOMOPOHC-UHFFFAOYSA-N,train,0.41025641025641024,1,0,opposite
CMP:LCFVJGUPQDGYKZ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:FQYUMYWMJTYZTK-UHFFFAOYSA-N,train,0.59375,0,1,opposite
CMP:LEQAOMBKQFMDFZ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:HGINCPLSRVDWNT-UHFFFAOYSA-N,train,0.44444444444444442,0,0,same
CMP:LFGYQNAHFGPILM-ZHACJKMWSA-N,external_tautomer_sensitivity,CMP:LLROQAGEAVDYFP-MDZDMXLPSA-N,train,0.59999999999999998,0,1,opposite
CMP:LGRNWCDRODWMOH-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.625,1,1,same
CMP:LGTPJLYTRSHHTM-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:YGGSSUISOYLCBF-UHFFFAOYSA-N,train,0.6071428571428571,1,1,same
CMP:LGUJZROZOBHWSV-RDJZCZTQSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.32432432432432434,1,1,same
CMP:LHENQXAPVKABON-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:DNIAPMSPPWPWGF-UHFFFAOYSA-N,train,0.26315789473684209,0,0,same
CMP:LHGVFZTZFXWLCP-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LPYUENQFPVNPHY-UHFFFAOYSA-N,train,0.68181818181818177,0,1,opposite
CMP:LJFWQNJLLOFIJK-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:QBPFLULOKWLNNW-UHFFFAOYSA-N,train,0.34999999999999998,0,1,opposite
CMP:LMLNXNLVGAZZPV-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.48717948717948717,0,1,opposite
CMP:LMVPQMGRYSRMIW-KRWDZBQOSA-N,external_tautomer_sensitivity,CMP:CXOFVDLJLONNDW-UHFFFAOYSA-N,train,0.23404255319148937,0,0,same
CMP:LQZAIAZUDWIVPM-SRVKXCTJSA-N,external_tautomer_sensitivity,CMP:NGHTXZCKLWZPGK-UHFFFAOYSA-N,train,0.17073170731707318,0,0,same
CMP:LRRXQOLSXNHYGG-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:DPYMAXOKJUBANR-UHFFFAOYSA-N,train,0.52000000000000002,1,1,same
CMP:LRWZZZWJMFNZIK-GBXIJSLDSA-N,external_tautomer_sensitivity,CMP:GOOHAUXETOMSMM-UHFFFAOYSA-N,train,0.26666666666666666,1,1,same
CMP:LRWZZZWJMFNZIK-HRFVKAFMSA-N,external_tautomer_sensitivity,CMP:GOOHAUXETOMSMM-UHFFFAOYSA-N,train,0.26666666666666666,1,1,same
CMP:LSXFCKKEJKCERY-STQMWFEESA-N,external_tautomer_sensitivity,CMP:ARZWATDYIYAUTA-UHFFFAOYSA-N,train,0.30612244897959184,0,1,opposite
CMP:LTGGAYWYOQVIEE-PXNSSMCTSA-N,external_tautomer_sensitivity,CMP:QBPFLULOKWLNNW-UHFFFAOYSA-N,train,0.20454545454545456,1,1,same
CMP:LTQJFLVGNGVJCX-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:HFZWRUODUSTPEG-UHFFFAOYSA-N,train,0.42307692307692307,1,0,opposite
